,causal_model_name,model_t,model_y,est_ate,true_ate,mu_risk,tao_risk,run_time,data
242,LinearDML,LogisticRegression,OrthogonalMatchingPursuit,3.2833813436635033,4.016066896118338,1.4166326209900433,0.5368281187760465,0.038957834243774414,ihdp
243,LinearDML,LogisticRegressionCV,OrthogonalMatchingPursuit,3.4374086048094066,4.016066896118338,1.045856711696567,0.3348454181005723,0.15291690826416016,ihdp
244,LinearDML,MLPClassifier,OrthogonalMatchingPursuit,3.218369362695973,4.016066896118338,2.336570312213738,0.6363213548281256,2.1929290294647217,ihdp
245,LinearDML,DecisionTreeClassifier,OrthogonalMatchingPursuit,2.0090204223809494,4.016066896118338,5.049116956796702,4.028235547741687,0.06258916854858398,ihdp
246,LinearDML,GradientBoostingClassifier,Ridge,2.164107083221239,4.016066896118338,8.341007698688145,3.4297551485858593,0.14366698265075684,ihdp
247,LinearDML,RandomForestClassifier,Ridge,3.847414236419356,4.016066896118338,3.056084831869505,0.028443719623540597,0.16806507110595703,ihdp
248,LinearDML,LogisticRegression,Ridge,2.5168254123919063,4.016066896118338,6.930050011580168,2.2477250265262327,0.031065940856933594,ihdp
249,LinearDML,LogisticRegressionCV,Ridge,2.12472748959061,4.016066896118338,6.116674350169119,3.577164750684659,0.15703511238098145,ihdp
250,LinearDML,MLPClassifier,Ridge,2.8829673221356664,4.016066896118338,3.0797351578938343,1.283914644559712,1.7551898956298828,ihdp
251,LinearDML,DecisionTreeClassifier,Ridge,2.1278965756812487,4.016066896118338,5.36444906669222,3.565187158979501,0.03818082809448242,ihdp
252,LinearDML,GradientBoostingClassifier,MLPRegressor,3.16760341825545,4.016066896118338,2.3847555210405442,0.7198902732671877,4.4815778732299805,ihdp
253,LinearDML,RandomForestClassifier,MLPRegressor,3.1183950414797432,4.016066896118338,2.6413445328447756,0.8058147586102946,3.8165619373321533,ihdp
254,LinearDML,LogisticRegression,MLPRegressor,3.3935304131680866,4.016066896118338,2.848822389217272,0.3875516726040688,4.0687291622161865,ihdp
255,LinearDML,LogisticRegressionCV,MLPRegressor,3.2306961548306203,4.016066896118338,4.232558201381921,0.6168072012708193,3.430371046066284,ihdp
256,LinearDML,MLPClassifier,MLPRegressor,3.0421145332142103,4.016066896118338,3.310105117847008,0.9485832052065338,3.9765589237213135,ihdp
257,LinearDML,DecisionTreeClassifier,MLPRegressor,2.2295317331483617,4.016066896118338,5.312939512822387,3.19170788852816,3.279197931289673,ihdp
258,LinearDML,GradientBoostingClassifier,DecisionTreeRegressor,3.093576479501113,4.016066896118338,2.138926701606693,0.8509885687506213,0.20484089851379395,ihdp
259,LinearDML,RandomForestClassifier,DecisionTreeRegressor,3.2813651048670263,4.016066896118338,1.8974446026806275,0.5397867220678862,0.2604207992553711,ihdp
